time,bkgd_a,bkgd_b,bkgd_c
1507341180,2060,46080,99033.9330081444
1507344780,1830,69632,99054.1370440158
1507348380,1720,82944,99045.0207625942
1507351980,1670,79872,99060.3717658894
1507355580,1280,84992,99027.3738047907
1507359180,1500,82944,99007.0674093062
1507362780,1440,79872,98972.7209571143
1507366380,1170,88064,98910.6058752066
1507369980,1330,76800,98904.8278294811
1507373580,1170,81920,98871.5878847232
1507377180,1170,95232,98852.0788894816
1507380780,1110,99328,98827.3845028357
1507384380,1000,102400,98808.0685472771
1507387980,1110,102400,98846.8924745101
1507391580,1560,88064,98924.302743858
1507395180,1830,69632,98966.2971353159
1507398780,2060,52224,98965.6000824611
1507402380,2220,52224,98919.9447327334
1507405980,2390,34816,98884.6947564627
1507409580,2500,33792,98805.5031859348
1507413180,2390,41984,98747.992304938
1507416780,2110,58368,98686.548409507
1507420380,2000,60416,98638.592841792
1507423980,1890,64512,98600.3385488896
1507427580,1670,76800,98562.6790301924
1507431180,1610,82944,98547.9266615213
1507434780,1440,89088,98553.1796517953
1507438380,1500,84992,98548.4754936427
1507441980,1440,92160,98562.9364263376
1507445580,1390,91136,98539.1964275386
1507449180,1390,91136,98500.1710032109
1507452780,1440,92160,98484.8822299992
1507456380,1390,89088,98451.3892228012
1507459980,1390,89088,98451.3892228012
1507463580,1060,98304,98393.8902610969
1507467180,1060,98304,98442.6580496879
1507470780,940,102400,98461.4835956421
1507474380,1170,98304,98530.1804679942
1507477980,1500,84992,98597.2618676495
1507481580,1560,84992,98621.8117806443
1507485180,1780,74752,98620.5800957132
1507488780,1940,62464,98614.1850542612
1507492380,2220,49152,98578.2354881967
1507495980,2330,40960,98518.6568189725
1507499580,2500,35840,98463.7170017573
1507503180,2390,46080,98474.5874018886
1507506780,2280,47104,98436.5727680952
1507510380,2170,52224,98457.0753982736
1507513980,1890,74752,98453.9313940457
1507517580,1940,36864,98487.2935957137
1507521180,1780,66560,98464.4267774024
1507524780,1830,59392,98468.5376526826
1507528380,1890,33792,98512.4942559832
1507530960,1830,28672,98534.4359086829
1507531980,1830,28672,98556.3775613826
1507535580,2060,16384,98565.3643748875
1507539180,2110,14336,98501.0657287492
1507542780,2060,15360,98536.078835309
1507546380,2060,14336,98614.1736075184
1507549980,1940,16384,98662.9894613949
1507553580,1830,18432,98702.7774092159
1507557180,1610,22528,98723.5740206566
1507560780,1670,22528,98748.0939709422
1507564380,1890,28672,98854.1109506191
1507567980,2000,33792,98911.9110604531
1507569780,2280,15360,98944.7376994002
1507571580,2330,16896,98977.5643383473
1507575180,2390,18432,98972.5749038714
1507578780,2220,29696,98929.7078540059
1507582380,2280,33792,98895.4617702873
1507585980,2330,26624,98860.3964610601
1507589580,2390,25600,98884.6947564627
1507593180,2280,40960,98914.98896187
1507596780,2280,29696,98905.2253660786
1507600380,1940,50176,98916.7723784899
1507603980,1720,53248,98927.9116632592
1507607580,1670,51200,98943.2675927842
1507611180,1780,47104,98962.1654795183
1507614780,1610,55296,98957.7704995037
1507618380,1440,58368,98933.6938589451
1507621980,1560,56320,98934.0605168648
1507625580,1390,63488,98919.6943147341
1507629180,1440,63488,98914.1803098605
1507632780,1220,84992,98875.8942926439
1507636380,1280,75776,98871.2869186833
1507639980,1170,72704,98861.8333871024
1507643580,1110,64512,98866.4004461846
1507647180,1220,67584,98875.8942926439
1507650780,1610,55296,98948.012312885
1507654380,1830,49152,98985.817115027
1507657980,2000,48128,98970.4792501662
1507661580,2110,45056,98930.6045683988
1507665180,2330,32768,98938.5083792516
1507668780,2390,37888,98845.6369131699
1507672380,2060,60416,98789.8868449898
1507675980,1890,69632,98785.7876116919
1507679580,1830,71680,98761.3373483493
1507683180,1720,73728,98752.2480142566
1507686780,1500,82944,98772.8928140737
1507690380,1440,86016,98816.6125644375
1507692900,1280,95232,98812.1111998485
1507693980,1220,99328,98807.6098352595
1507697580,1220,95232,98827.1196802264
1507701180,1220,99328,98836.8746027099
1507704780,1060,98304,98832.8003584154
1507708380,1110,99328,98807.8765311612
1507711980,940,99328,98793.069415992
1507715580,1000,98304,98788.5624632682
1507719060,1000,102400,98778.8094212637
1507719180,1000,102400,98769.0563792592
1507722780,1000,98304,98769.0563792592
1507726380,1110,99328,98827.3845028357
1507729200,1000,98304,98846.9856510698
1507729980,1000,98304,98866.5867993039
1507733580,1000,98304,98934.8580933352
1507737180,1280,91136,99037.1292351725
1507740660,1400,83968,99090.6098698955
1507740780,1390,84992,99144.0905046186
1507743000,1500,76800,99153.6371553732
1507744380,1500,76800,99163.1838061278
1507747860,1600,52224,99162.9381123113
1507747980,1610,53248,99162.6924184948
1507750620,1670,53248,99162.411140212
1507751580,1720,51200,99162.1298619292
1507755180,1830,44032,99132.2169628603
1507757280,1780,53248,99122.4569730047
1507758660,1800,53248,99112.6969831492
1507758780,1830,51200,99102.9369932936
1507762380,1890,55296,99098.1228753589
1507765980,1780,64512,99108.5592154347
1507769580,1720,66560,99103.5753122617
1507773180,1610,65536,99084.6269255458
1507776780,1560,70656,99109.7004309889
1507780380,1280,75776,99124.9281086079
1507783980,1280,81920,99163.9498301347
1507787580,1060,88064,99183.9284362702
1507791180,1280,67584,99212.7269820433
1507794780,1110,75776,99207.7899504877
1507798380,1060,69632,99203.4355517066
1507801080,1220,56320,99229.8859106033
1507801980,1220,56320,99256.3362695
1507803660,1000,64512,99239.6394683215
1507805580,1060,69632,99222.942667143
1507809180,1220,54272,99256.3362695
1507812780,1000,64512,99266.4615214871
1507816380,1060,64512,99310.7246866067
1507819980,940,67584,99358.7158154123
1507823580,1390,56320,99485.5629674863
1507827180,1500,48128,99524.2029737777
1507830780,1720,40960,99513.4571599343
1507834380,1780,40960,99489.1829288175
1507837980,1890,38912,99459.260523974
1507841580,2000,30720,99409.7406730144
1507845180,2000,40960,99351.1724833013
1507848780,1940,37888,99346.251161266
1507852380,1780,46080,99333.0296105066
1507855980,1670,54272,99294.5801120998
1507859580,1500,70656,99290.0283785453
1507863180,1330,78848,99295.0619104812
1507866780,1060,84992,99291.2175711703
1507870380,1060,94208,99330.2318020431
1507873980,1060,75776,99330.2318020431
1507877580,1000,67584,99334.7328155184
1507881180,940,62464,99329.4582430285
1507881900,890,64512,99346.7250922802
1507884780,1000,62464,99363.9919415318
1507888380,830,69632,99358.7367956794
1507891860,800,67584,99348.9852266544
1507891980,830,66560,99339.2336576294
1507895580,720,75776,99348.9298494423
1507899180,780,74752,99383.541890144
1507902780,780,74752,99412.7952874822
1507906380,780,77824,99451.7998172664
1507909980,1170,67584,99573.9117134229
1507913580,1500,63488,99621.7757217912
1507917180,1610,61440,99631.085376189
1507920780,1780,53248,99625.8170823395
1507924380,1940,40960,99570.7514340808
1507927980,2110,32768,99487.0526106722
1507931580,2170,32768,99423.5851121485
1507935180,2060,48128,99395.1213296132
1507938780,2000,50176,99380.4565781578
1507941660,1890,51200,99375.7899585697
1507942080,1900,57344,99371.1233389817
1507942380,1830,59392,99366.4567193936
1507943880,1720,64512,99367.0355284398
1507945980,1610,73728,99367.614337486
1507947120,1560,76800,99380.1450928374
1507949580,1560,76800,99392.6758481887
1507953180,1440,82944,99402.0190369756
1507956780,1390,82944,99427.0248309947
1507960380,1110,95232,99412.6236530696
1507963980,1170,84992,99427.5942491105
1507965060,1110,78848,99415.2319581714
1507967580,1110,72704,99402.8696672324
1507970040,1060,75776,99400.6881866514
1507971180,1060,75776,99398.5067060704
1507972440,1170,72704,99400.0253260116
1507974180,1060,78848,99401.5439459527
1507974780,890,88064,99403.0625658939
1507978380,890,78848,99383.5583840895
1507981980,830,84992,99397.7430717794
1507985580,1000,81920,99432.2632355631
1507989180,780,88064,99422.5464199282
1507992780,890,91136,99481.0792931113
1507996380,1390,78848,99583.1265283056
1507999980,1940,28672,99619.5558412145
1508003580,2110,23552,99623.7240596517
1508007180,2280,19456,99608.2042630538
1508010780,2440,16384,99572.1951336707
1508014380,2500,16384,99508.6061933856
1508017980,2560,15360,99435.2260211085
1508021580,2610,14336,99361.0342765153
1508025180,2560,15360,99318.0365973948
1508028780,2390,16384,99285.0376502135
1508032380,2110,22528,99311.3321762701
1508035980,2000,26624,99331.6497533969
1508039580,1890,37888,99381.1767080572
1508043180,1670,35840,99372.6495608365
1508046780,1670,35840,99372.6495608365
1508050380,1390,40960,99348.9739823392
1508053980,1280,46080,99339.5475770056
1508057580,1330,56320,99382.8645787062
1508061180,1330,44032,99412.1321347812
1508064780,1220,56320,99353.8854943349
1508068380,1220,65536,99373.3953393019
1508071980,1170,64512,99359.3127657647
1508075580,1330,56320,99431.6438388312
1508079180,1440,39936,99489.8300078563
1508082780,1670,51200,99567.8231826785
1508086380,1940,39936,99629.3167226412
1508089980,1890,55296,99625.1886327971
1508093580,1890,55296,99615.4281558075
1508097180,2110,38912,99594.4373205847
1508100780,2280,30720,99539.8590925145
1508104380,2390,33792,99480.3268666774
1508107980,2610,27648,99487.9945129606
1508111580,2390,39936,99441.2690233846
1508115180,2330,41984,99416.9438781742
1508118780,2170,36864,99443.1105609137
1508122380,2170,34816,99482.161458444
1508125980,1890,48128,99508.0629089219
1508129580,1720,47104,99513.4571599343
1508133180,1780,69632,99528.2212583952
1508136780,1330,76800,99499.9348030062
1508140380,1500,68608,99494.9311493737
1508143980,1220,75776,99500.2093315872
1508147580,1330,68608,99490.1789509812
1508151180,1060,80896,99447.2744946614
1508154780,1060,78848,99447.2744946614
1508158380,1060,80896,99476.5351678159
1508161980,1280,70656,99524.9007542582
1508165580,1000,81920,99539.5466976123
1508169180,1610,76800,99631.085376189
1508172780,1780,79872,99684.3745767061
1508176380,2000,50176,99683.0588916754
1508179980,2060,48128,99629.4056462416
1508183580,2220,37888,99564.3107367168
1508187180,2330,32768,99465.7638270439
1508190780,2440,35840,99396.4277989245
1508194380,2440,35840,99357.3683912032
1508197980,2610,32768,99321.9695883783
1508201580,2390,34816,99275.2731893903
1508205180,2220,30720,99271.4170985425
1508208780,1890,37888,99273.8114611717
1508212380,1780,46080,99284.2316985344
1508215980,1500,54272,99299.7856533467
1508219580,1780,49152,99352.5487752954
1508223180,1560,61440,99353.6447561612
1508226780,1500,59392,99338.8147525521
1508230380,1560,50176,99353.6447561612
1508233980,1220,67584,99285.6010369504
1508237580,1330,70656,99256.0385023812
1508241180,1220,70656,99266.0911919835
1508244780,1220,67584,99295.3559594339
1508248380,1000,67584,99315.2267315095
1508251980,1280,56320,99359.0584377691
1508255580,1560,56320,99451.22248623
1508259180,1780,57344,99518.4616760008
1508262780,1940,56320,99512.1861455205
1508266380,1830,66560,99512.8565672269
1508269980,2110,38912,99467.5281179609
1508273460,2100,54272,99431.3247237871
1508273580,2060,54272,99395.1213296132
1508277060,2200,35840,99382.0848204403
1508277180,2220,35840,99369.0483112673
1508280780,2220,49152,99349.5220687224
1508284380,1940,64512,99307.2076355591
1508287980,1720,71680,99279.2389612642
1508291580,1440,86016,99294.6945170103
1508295180,1440,86016,99323.9648406372
1508298780,1280,91136,99300.5258554788
1508302380,1170,88064,99291.0312824189
1508305980,1110,99328,99324.8377805345
1508309580,1060,102400,99349.7389174795
1508313180,1060,98304,99320.4782443249
1508316780,1000,102400,99315.2267315095
1508320380,890,98304,99256.7812023612
1508323980,780,102400,99198.270373669
1508327580,720,102400,99192.9201450953
1508331180,780,102400,99217.7726385611
1508334780,610,102400,99231.8006192666
1508338260,700,102400,99236.7368984852
1508338380,720,102400,99241.6731777038
1508341860,1000,102400,99278.4499546066
1508341980,1000,102400,99315.2267315095
1508345580,1170,95232,99378.8217610063
1508349180,1280,91136,99388.3247289142
1508352780,1390,84992,99378.243050585
1508356380,1610,76800,99299.3070311556
1508359980,1670,71680,99245.7867066393
1508363580,1670,71680,99167.7172579025
1508367180,1560,73728,99158.4892960233
1508370780,1390,78848,99173.3595728644
1508374380,1280,88064,99134.6835389896
1508377980,1220,95232,99139.2771996981
1508381580,1110,102400,99139.5120496271
1508383260,1220,99328,99139.3946246626
1508385180,1220,99328,99139.2771996981
1508388780,1220,99328,99168.5419671486
1508392380,1220,99328,99227.0715020495
1508395980,1220,99328,99207.5616570825
1508399580,1220,99328,99168.5419671486
1508403180,1220,102400,99178.296889632
1508406060,1280,95232,99166.2456446925
1508406780,1280,95232,99154.194399753
1508410380,1330,89088,99138.9682780811
1508413980,1280,95232,99105.4172478445
1508417580,1330,95232,99090.1890179561
1508421180,1330,92160,99090.1890179561
1508424780,1280,95232,99066.3955263176
1508428380,1330,92160,99109.7007220061
1508429280,1390,89088,99126.8956133123
1508431980,1390,89088,99144.0905046186
1508435040,1440,86016,99141.338314476
1508435580,1440,86016,99138.5861243334
1508437860,1500,84992,99143.6588236749
1508439180,1560,81920,99148.7315230164
1508442780,1670,79872,99118.923852442
1508444940,1780,74752,99081.9723075181
1508446380,1720,76800,99045.0207625942
1508449440,1720,73728,99010.8639419548
1508449980,1720,73728,98976.7071213154
1508453580,1670,79872,98953.0262738763
1508457180,1670,81920,98884.7155062316
1508459520,1670,79872,98871.7039314422
1508460660,1700,78848,98858.6923566527
1508460780,1670,79872,98845.6807818632
1508463720,1610,89088,98833.4183343531
1508464380,1610,89088,98821.1558868429
1508467860,1600,90112,98801.6395136056
1508467980,1610,92160,98782.1231403684
1508471280,1700,84992,98784.6259178395
1508471580,1670,88064,98787.1286953106
1508474640,1670,95232,98772.4906736725
1508475180,1670,95232,98757.8526520343
1508476680,1670,95232,98741.5881835475
1508478660,1700,96256,98725.3237150607
1508478780,1670,95232,98709.0592465739
1508481540,1500,95232,98722.7887310515
1508481720,1330,95232,98736.5182155291
1508482260,1300,96256,98750.2477000068
1508482380,1280,102400,98763.9771844844
1508482800,1280,98304,98807.7861688599
1508484480,1220,102400,98851.5951532354
1508485980,1220,102400,98895.4041376109
1508486520,1220,102400,98904.0079784515
1508487240,1220,102400,98912.6118192922
1508489460,1300,96256,98921.2156601329
1508489580,1280,95232,98929.8195009736
1508493180,1220,95232,98963.6885949953
1508496660,1200,102400,99022.2181298962
1508496780,1220,99328,99080.7476647972
1508500380,1170,98304,99144.7138181064
1508503140,1060,98304,99149.690790611
1508503980,1060,102400,99154.6677631157
1508507160,1170,98304,99198.4632787152
1508507580,1170,98304,99242.2587943147
1508509740,1170,98304,99273.6848381161
1508511180,1220,99328,99305.1108819174
1508514660,1300,96256,99341.840090225
1508514780,1280,95232,99378.5692985325
1508518260,1400,90112,99402.7970647636
1508518380,1390,84992,99427.0248309947
1508520660,1440,79872,99446.3420779822
1508521980,1500,73728,99465.6593249696
1508525580,1610,65536,99513.9871367655
1508529180,1610,65536,99513.9871367655
1508532780,1720,61440,99532.9753431568
1508536380,1670,63488,99470.2363717575
1508539980,1670,63488,99519.029777218
1508543580,1560,68608,99519.5268972783
1508547180,1440,76800,99480.0732333141
1508550780,1390,75776,99553.8574600598
1508554380,1330,81920,99568.2257671813
1508557980,1330,81920,99587.7374712313
1508561580,1330,76800,99626.7608793313
1508565180,1220,75776,99675.79793629
1508568780,1170,78848,99681.211187252
1508572380,1220,73728,99714.8176262239
1508575980,940,84992,99661.0440633783
1508579580,890,95232,99705.3773838614
1508583180,890,95232,99715.1294747635
1508586780,780,98304,99705.3292608636
1508590380,670,95232,99763.7041444366
1508593440,780,95232,99797.8990635495
1508593980,780,95232,99832.0939826623
1508597580,780,95232,99871.0985124465
1508601180,1220,75776,99939.1808433442
1508604780,1330,65536,99987.7274042564
1508608380,1440,66560,100026.452607683
1508611980,1560,61440,100026.931093637
1508615580,1780,47104,100025.959960511
1508619180,1780,47104,99986.9216309334
1508622780,1830,51200,99942.2961208712
1508626380,1830,53248,99932.5361310157
1508629980,1830,66560,99942.2961208712
1508633580,1720,68608,99942.8571908294
1508637180,1500,79872,99982.7948894412
1508640780,1500,82944,100041.338538249
1508644380,1500,84992,100080.367637455
1508647980,1500,84992,100099.882187057
1508651580,1280,95232,100100.471146779
1508655180,1280,91136,100119.982007543
1508658780,1060,98304,100149.530650371
1508662380,1110,99328,100183.188534211
1508665980,1060,102400,100198.298438962
1508669580,1000,102400,100173.494427903
1508673180,890,102400,100153.973565362
1508676780,1000,102400,100153.988343894
1508680380,940,102400,100177.927842159
1508682720,940,102400,100192.525571506
1508683980,830,102400,100207.123300854
1508687580,1390,98304,100334.365946615
1508691180,1500,95232,100363.328606694
1508694780,1610,89088,100333.67481273
1508698380,1830,71680,100332.695715093
1508701980,1940,67584,100263.774015379
1508705580,2060,60416,100205.354591287
1508709180,2110,58368,100141.123116502
1508712780,2110,58368,100072.787392013
1508716380,2060,64512,100039.403200341
1508719980,1830,82944,99991.096070149
1508723580,1720,82944,99972.1344656632
1508727180,1670,81920,99987.4464696387
1508730780,1670,81920,100006.963831823
1508734380,1330,92160,100007.239108306
1508737980,1330,92160,100016.994960331
1508741580,1390,89088,99983.1371276649
1508745180,1390,91136,99953.8680594191
1508748780,1280,95232,99915.1179695268
1508752380,1170,95232,99876.3011396686
1508755980,1220,95232,99861.1414634763
1508759580,1220,92160,99851.3865409928
1508763180,1110,95232,99851.5530157451
1508766780,1110,91136,99861.3070015823
1508770380,1220,92160,99880.6513084433
1508773980,1720,89088,99972.1344656632
1508777580,1940,74752,99980.7084540036
1508781180,2560,39936,100021.173139677
1508784780,2390,51200,99949.0209861906
1508788380,2440,48128,99894.4352473718
1508791980,2560,46080,99816.0916481782
1508795580,2780,37888,99765.0141602534
1508799180,2610,43008,99712.6164697485
1508802780,2610,43008,99683.3179536457
1508806380,2670,41984,99658.7376384988
1508809980,2330,53248,99641.5156429747
1508813580,2170,58368,99657.8904973304
1508817180,1940,64512,99639.077604068
1508820780,1890,66560,99644.7095867763
1508824380,1720,76800,99640.3253508806
1508827980,1780,76800,99616.0574999451
1508831580,1720,89088,99611.0480760468
1508835180,1780,82944,99596.5383351562
1508838780,1780,86016,99586.7787527618
1508842380,1830,74752,99600.6964759269
1508845980,1830,66560,99600.6964759269
1508849580,1720,71680,99591.5298928243
1508853180,1830,64512,99600.6964759269
1508856780,1830,74752,99620.216455638
1508860380,2060,66560,99668.4530323464
1508863980,2170,62464,99696.9413948606
1508867580,2330,54272,99680.5716020704
1508871180,3110,23552,99702.5457524853
1508874780,3220,20480,99613.1967171694
1508878380,3330,18432,99523.772101361
1508881980,2780,34816,99403.6174964655
1508885580,2780,33792,99384.0825416662
1508889180,2780,38912,99345.0126320675
1508892780,2670,41984,99307.1387993195
1508896380,2390,55296,99304.5665718599
1508899980,2330,47104,99329.0679702088
1508903580,2060,56320,99297.5028643514
1508907180,2060,60416,99326.7884039299
1508910780,1780,71680,99284.2316985344
1508914380,1780,74752,99245.1933689567
1508917980,1890,74752,99254.2905071925
1508921580,1670,76800,99187.2346200867
1508925180,1610,79872,99162.6924184948
1508928780,1440,86016,99119.0725752488
1508932380,1560,79872,99099.942657982
1508935980,1440,89088,99080.0454770796
1508939580,1330,89088,99060.9214618811
1508943180,1440,86016,99089.802251622
1508946780,1780,76800,99157.3571274069
1508950380,1890,71680,99166.4462142861
1508953980,2110,65536,99184.4229736464
1508957580,2170,62464,99120.9406562887
1508961180,2330,49152,99026.3842872169
1508964780,2440,40960,98937.4797581986
1508968380,2780,35840,98856.6387620839
1508971980,2560,49152,98790.6841906829
1508975580,2670,43008,98789.5071749722
1508979180,2560,43008,98771.152620064
1508982780,2280,49152,98739.2442376262
1508986380,2280,45056,98749.0078334175
1508989980,2060,54272,98721.5539193064
1508993580,1940,74752,98741.0765128087
1508997180,1890,71680,98727.2247497543
1509000780,1500,79872,98675.3200660602
1509004380,1560,81920,98680.3584186857
1509007980,1390,89088,98656.2727005218
1509011580,1440,95232,98640.990622676
1509015180,1390,91136,98627.003632276
1509018780,1440,89088,98640.990622676
1509022380,1390,91136,98646.5163444399
1509025980,1280,95232,98656.6674502856
1509029580,1390,95232,98705.0544809315
1509033180,1780,74752,98815.7717436019
1509036780,1890,74752,98883.3923815878
1509040380,2000,66560,98872.8656006444
1509043980,2060,71680,98867.9816171992
1509047580,2280,58368,98827.1165997481
1509051180,2560,39936,98819.9815466114
1509054780,2720,37888,98783.6235909465
1509058380,2720,39936,98764.0895542467
1509061980,2610,39936,98735.9992663229
1509065580,2610,39936,98755.5316103914
1509069180,2330,51200,98782.2845428686
1509072780,2110,58368,98793.9331194194
1509076380,2060,60416,98819.1723845683
1509079980,1940,62464,98858.2070899295
1509083580,1720,76800,98888.8752968142
1509087180,1610,79872,98889.4631931733
1509090780,1610,82944,98908.9795664105
1509094380,1280,91136,98890.7977794467
1509097980,1440,92160,98904.4235353182
1509101580,1220,95232,98895.4041376109
1509105180,1170,88064,98949.6238656899
1509108780,1390,95232,98987.9888073076
1509112380,1220,102400,98973.4435174788
1509114900,1170,102400,98995.5309459439
1509115980,1280,102400,99017.618374409
1509119580,1610,84992,99123.6596720203
1509123180,1940,69632,99170.5552955849
1509126780,1940,74752,99170.5552955849
1509130380,2110,60416,99155.1362345794
1509133980,2280,54272,99090.7336861137
1509137580,2390,46080,99011.6327471642
1509141180,2440,48128,98947.2446101289
1509144780,2610,48128,98921.5565349738
1509148380,2610,41984,98911.7903629395
1509151980,2060,66560,98858.219770673
1509155580,1830,82944,98858.9372469048
1509159180,1720,76800,98869.3571135917
1509162780,1610,79872,98879.7050065546
1509166380,1500,92160,98919.251936094
1509169980,1330,99328,98914.5836815061
1509173460,1300,96256,98912.4461608581
1509173580,1280,98304,98910.3086402102
1509177180,1220,102400,98895.4041376109
1509180780,1220,102400,98885.6492151274
1509184380,1170,102400,98891.0968799649
1509187980,1110,102400,98866.4004461846
1509191580,1060,102400,98871.8145892882
1509195180,1110,102400,98915.1703753707
1509196380,1000,102400,98908.7288920196
1509198420,1100,102400,98902.2874086684
1509198780,1000,102400,98895.8459253173
1509200880,1000,102400,98917.9677093164
1509202380,1060,102400,98940.0894933155
1509203460,1110,102400,98971.3988891224
1509205980,1220,102400,99002.7082849293
1509209580,1330,102400,99002.3863497311
1509210120,1330,99328,99011.9455897785
1509213180,1440,92160,99021.5048298258
1509216780,1610,76800,98977.2868727409
1509220380,1670,79872,98884.7155062316
1509223980,1830,71680,98829.6572773381
1509227580,1890,69632,98785.7876116919
1509231060,1800,74752,98778.4424749483
1509231180,1830,71680,98771.0973382048
1509234780,1610,79872,98762.6067671311
1509238380,1440,89088,98748.3151426414
1509241980,1330,92160,98768.245901131
1509245580,1280,98304,98793.2434756296
1509248700,1220,99328,98810.181577928
1509249180,1220,99328,98827.1196802264
1509252780,1220,102400,98856.3844476769
1509256380,1220,99328,98866.1393701604
1509259980,1220,99328,98846.6295251934
1509263580,1280,95232,98832.2651971564
1509267180,1280,98304,98861.5314883016
1509270780,1280,98304,98832.2651971564
1509274380,1280,102400,98802.9989060113
1509277980,1220,102400,98778.345067809
1509281580,1220,102400,98778.345067809
1509285180,1220,102400,98758.835222842
1509288780,1220,99328,98788.0999902925
1509292380,1280,98304,98822.5097667747
1509295980,1330,95232,98885.316125431
1509299580,1330,92160,98875.560273406
1509303180,1330,92160,98885.316125431
1509306780,1330,92160,98846.292717331
1509310380,1390,91136,98783.105329587
1509313980,1440,86016,98728.8015935568
1509317580,1560,81920,98729.1472837201
1509321180,1560,81920,98699.8739646995
1509324780,1330,95232,98660.931528856
1509328380,1170,102400,98666.7434346858
1509328800,1170,102400,98676.4979323066
1509331980,1170,102400,98686.2524299275
1509335580,1170,102400,98676.4979323066
1509339180,1220,102400,98710.0606104246
1509342780,1220,99328,98739.325377875
1509346380,1280,95232,98724.9554629576
1509348900,1280,91136,98720.0777477667
1509349980,1280,95232,98715.2000325758
1509351900,1220,99328,98707.7528602585
1509353580,1220,95232,98700.3056879411
1509354000,1280,91136,98702.8751450676
1509357180,1280,91136,98705.4446021941
1509360780,1220,95232,98690.5507654576
1509364380,1280,91136,98685.9337414307
1509367980,1280,88064,98676.178311049
1509370800,1280,88064,98671.3005958581
1509371580,1280,88064,98666.4228806673
1509375180,1280,88064,98695.6891718124
1509378780,1330,86016,98729.222493031
1509382380,1330,86016,98729.222493031
1509385980,1390,78848,98744.0799052592
1509389580,1560,70656,98738.905056727
1509393180,1610,68608,98713.815834038
1509394680,1610,68608,98694.2994608007
1509396780,1610,68608,98674.7830875635
1509398040,1560,68608,98655.2667143262
1509400260,1600,64512,98635.7503410889
1509400380,1610,65536,98616.2339678517
1509403980,1610,65536,98586.9594079958
1509407580,1440,71680,98543.422877253
1509409260,1390,75776,98561.5267728454
1509411060,1400,73728,98579.6306684378
1509411180,1390,73728,98597.7345640302
1509414780,1330,76800,98612.152268731
1509418380,1330,76800,98621.908120756
1509421980,1330,76800,98592.640564681
1509425460,1300,78848,98607.2743427185
1509425580,1330,76800,98621.908120756
1509429060,1400,73728,98631.663972781
1509429180,1330,78848,98641.419824806
1509431220,1390,75776,98665.8094548685
1509432780,1330,78848,98690.199084931
1509433500,1330,78848,98704.8328629685
1509436380,1330,78848,98719.466641006
1509439380,1330,81920,98702.7001912183
1509439980,1280,84992,98685.9337414307
1509440400,1330,81920,98700.3633252975
1509443040,1330,81920,98714.7929091643
1509443580,1330,81920,98729.222493031
1509445740,1330,78848,98727.0889779943
1509447180,1280,84992,98724.9554629576
1509450780,1110,88064,98710.3366727889
1509454380,1000,95232,98720.2911692369
1509457980,940,99328,98754.0593194802
1509461580,940,99328,98793.069415992
1509465180,1280,88064,98920.0640705919
1509468780,1440,79872,98962.964182572
1509472380,1500,73728,98987.5528597034
1509475980,1560,70656,98982.8493818993
1509479580,1610,65536,98918.7377530292
1509483180,1720,61440,98869.3571135917
1509486780,1780,61440,98835.2909083907
1509490380,1780,64512,98806.0121612074
1509493980,1670,71680,98796.8873764027
1509497580,1500,76800,98821.6791880805
1509501180,1390,84992,98851.3998221605
1509504780,1330,86016,98885.316125431
1509508380,1330,86016,98914.5836815061
1509511980,1170,91136,98949.6238656899
1509515580,1110,91136,98963.9403045569
1509519180,1110,95232,98954.1863187197
1509522780,1060,94208,98979.1037241883
1509526380,830,99328,98929.6677585796
1509529980,890,98304,98954.4663843937
1509533580,890,98304,98925.2101116872
1509537180,830,102400,98929.6677585796
1509540780,830,102400,98910.1646205296
1509544380,830,99328,98910.1646205296
1509547980,890,98304,98944.7142934915
1509551580,1170,91136,99027.6598466565
1509555180,1390,82944,99056.2832998812
1509558780,1390,84992,99056.2832998812
1509562380,1500,79872,99036.3392337102
1509565980,1670,68608,98982.3023171526
1509569580,1780,61440,98932.886732335
1509573180,1890,60416,98873.6319045983
1509576780,1830,59392,98858.9372469048
1509580380,1720,66560,98849.8389303692
1509583980,1560,73728,98855.9983328097
1509587580,1390,78848,98851.3998221605
1509591180,1330,78848,98895.0719774561
1509594780,1330,89088,98943.8512375811
1509598380,1060,94208,98949.8430510337
1509601980,1220,92160,99012.4632074128
1509605580,1280,91136,99017.618374409
1509609180,1280,91136,99046.8846655542
1509612780,1170,98304,99027.6598466565
1509616380,1000,98304,99012.8824293709
1509619980,940,99328,98997.8724226786
1509623580,830,102400,99007.6803107795
1509627180,940,99328,99046.6350433183
1509630780,890,102400,99071.4914752198
1509634380,830,102400,99114.9475700545
1509637980,1110,95232,99207.7899504877
1509641580,1330,89088,99246.2826503562
1509645180,1500,79872,99250.9992793399
1509648780,1560,76800,99256.0670260922
1509652380,1560,79872,99236.5514800784
1509655980,1670,68608,99216.510663363
1509659580,1720,64512,99171.8889535405
1509663180,1780,55296,99167.1167098013
1509666780,1830,53248,99151.7369425714
1509670380,1670,68608,99138.4412146262
1509673980,1560,65536,99148.7315230164
1509677580,1560,68608,99187.762615044
1509681180,1610,61440,99191.9669783507
1509684780,1390,70656,99173.3595728644
1509688380,1280,73728,99154.194399753
1509691980,1110,78848,99159.0200213016
1509695580,1170,78848,99164.2228133481
1509699180,1220,75776,99158.7870446651
1509702780,1280,75776,99163.9498301347
1509706380,1390,91136,99192.8722850282
