id,time,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,label_01,label_02,label_03,label_04,label_05,label_06,label_07
9474,1512757406,3269632,103142,1880,55425,0,1,62,9224,10028,-15693,0,0,0,0,0,0,0,0
12678,1512757406,3943423,103185,1809,51662,0,-2,63,1506,13750,-19873,0,0,0,0,0,0,0,0
9474,1512757407,3269632,103139,1879,55433,-1,1,63,9232,10064,-15823,0,0,0,0,0,0,0,0
12678,1512757407,3938304,103187,1807,51650,0,-2,63,1494,13774,-19739,0,0,0,0,0,0,0,0
9474,1512757408,3264512,103139,1877,55429,-1,1,63,9232,10064,-15823,0,0,0,0,0,0,0,0
12678,1512757408,3922944,103187,1807,51650,0,-2,63,1428,13694,-19771,0,0,0,0,0,0,0,0
9474,1512757409,3260416,103139,1876,55433,-1,1,63,9188,10042,-15836,0,0,0,0,0,0,0,1
12678,1512757409,3753984,103187,1805,51643,0,-2,63,1440,13678,-19813,1,0,0,0,0,0,0,1
9474,1512757410,3258368,103142,1876,55425,0,1,63,9240,9940,-15841,0,0,0,0,0,0,0,1
12678,1512757410,3591168,103187,1805,51658,0,-2,63,1398,13708,-19728,1,0,0,0,0,0,0,1
9474,1512757411,3258368,103142,1877,55425,-1,1,63,9220,9936,-15769,1,0,0,0,0,0,0,1
12678,1512757411,1159680,103173,1801,51647,0,-2,62,1350,13706,-19851,1,0,0,0,0,0,0,1
9474,1512757412,3268608,103147,1876,55437,-1,1,63,9206,9958,-15848,1,0,0,0,0,0,0,1
12678,1512757412,1159680,103177,1789,51673,0,-1,63,1480,13756,-19754,0,0,0,0,0,0,0,1
9474,1512757413,3257344,103142,1878,55437,-1,1,62,9320,10004,-15724,1,0,0,0,0,0,0,0
12678,1512757413,3829760,103183,1790,51677,0,-2,63,1466,13774,-19752,1,0,0,0,0,0,0,0
9474,1512757414,3253248,103139,1877,55433,-1,1,63,9204,10042,-15814,1,0,0,0,0,0,0,0
9474,1512757415,3254272,103147,1878,55429,-1,1,63,9254,10066,-15824,1,0,0,0,0,0,0,0
12678,1512757415,3926016,103186,1795,51681,0,-2,63,1428,13814,-19735,1,0,0,0,0,0,0,0
12678,1512757415,3923968,103186,1795,51677,0,-2,63,1498,13858,-19794,0,0,0,0,0,0,0,0
9474,1512757416,3253248,103147,1878,55429,0,1,63,9268,10006,-15724,0,0,0,0,0,0,0,0
12678,1512757416,3915776,103180,1789,51624,0,-2,63,1420,13778,-19797,1,0,0,0,0,0,0,0
9474,1512757417,3254272,103142,1879,55437,-1,1,63,9248,10002,-15779,0,0,0,0,0,0,0,0
12678,1512757417,3921920,103188,1788,51647,0,-2,63,1488,13814,-19725,1,0,0,0,0,0,0,0
9474,1512757418,3252224,103145,1878,55450,-1,1,63,9214,10084,-15692,0,0,0,0,0,0,0,0
12678,1512757418,3921920,103196,1786,51650,0,-2,63,1488,13814,-19725,0,0,0,0,0,0,0,0
9474,1512757419,3245056,103142,1877,55454,-1,1,63,9258,10046,-15831,0,0,0,0,1,0,0,0
12678,1512757419,3910655,103190,1787,51635,0,-2,63,1504,13752,-19868,0,0,0,0,1,0,0,0
9474,1512757420,3245056,103145,1879,55462,-1,1,63,9234,9982,-15644,0,0,0,0,1,0,0,0
12678,1512757421,3910655,103190,1787,51635,0,-1,63,1470,13740,-19667,1,0,0,0,1,0,0,0
12678,1512757423,1240576,103174,1787,51707,0,-2,63,1396,13664,-19846,1,0,0,0,1,0,0,0
9474,1512757424,3234816,103140,1881,55466,0,1,63,9226,10040,-15704,1,0,0,0,0,0,0,0
12678,1512757424,1240576,103181,1778,51575,1,-2,63,1448,13864,-19870,1,0,0,0,0,0,0,0
9474,1512757424,3219456,103145,1886,55384,-1,1,63,9338,9932,-15724,1,0,0,0,0,0,0,0
12678,1512757425,3875839,103190,1784,51556,0,-2,63,1452,13736,-19858,1,0,0,0,0,0,0,0
9474,1512757425,3245056,103148,1887,55375,-1,1,63,9236,10034,-15850,0,0,0,0,0,0,0,0
12678,1512757426,3915776,103190,1785,51559,0,-2,63,1446,13796,-19689,1,0,0,0,0,0,0,0
9474,1512757426,3252224,103135,1890,55371,-1,1,62,9274,10068,-15833,1,0,0,0,0,0,0,0
12678,1512757427,3917823,103190,1786,51556,0,-2,63,1492,13796,-19720,0,0,0,0,0,0,0,0
9474,1512757427,3247104,103143,1889,55355,-1,1,63,9252,10010,-15777,0,0,0,0,0,0,0,0
12678,1512757428,3919872,103185,1790,51559,0,-1,63,1422,13774,-19749,1,0,0,0,0,0,0,0
9474,1512757428,3250176,103146,1890,55342,-1,1,62,9226,10008,-15839,0,0,0,0,0,0,0,0
12678,1512757429,3921920,103185,1792,51571,0,-2,63,1512,13820,-19739,0,0,0,0,0,0,0,0
9474,1512757430,3250176,103146,1892,55318,0,1,63,9284,10022,-15676,0,0,0,0,0,0,0,0
12678,1512757430,3924992,103183,1792,51567,0,-2,63,1512,13820,-19739,0,0,0,0,0,0,0,0
9474,1512757431,3252224,103146,1893,55293,-1,1,63,9258,10038,-15924,0,0,0,0,0,0,0,0
12678,1512757431,3934207,103183,1794,51548,0,-2,63,1500,13828,-19779,0,0,0,0,0,0,0,0
9474,1512757431,3258368,103141,1894,55277,-1,2,62,9292,10068,-15725,0,0,0,0,0,0,0,0
12678,1512757432,3931136,103183,1795,51537,0,-2,63,1508,13710,-20011,0,0,0,0,0,0,0,0
9474,1512757432,3258368,103143,1893,55301,-1,1,62,9268,10042,-15777,0,0,0,0,0,0,0,0
12678,1512757433,3931136,103192,1798,51541,0,-2,63,1478,13710,-19825,0,0,0,0,0,0,0,0
9474,1512757433,3258368,103149,1895,55326,-1,1,63,9196,10004,-15807,0,0,0,0,0,0,0,0
12678,1512757434,3931136,103178,1800,51544,0,-2,63,1482,13772,-19703,0,0,0,0,0,0,0,0
9474,1512757434,3259392,103141,1895,55400,-1,1,63,9310,10082,-15761,0,0,0,0,0,0,0,0
12678,1512757435,3929088,103181,1802,51563,0,-2,63,1504,13696,-19782,0,0,0,0,0,0,0,0
9474,1512757435,3262464,103140,1891,55450,0,1,62,9316,10024,-15784,0,0,0,0,0,0,0,0
12678,1512757436,3930112,103181,1802,51563,0,-2,63,1484,13814,-19737,0,0,0,0,0,0,1,0
9474,1512757436,3258368,103148,1890,55536,-1,1,62,9310,10150,-15830,0,0,0,0,0,0,1,0
12678,1512757437,3902464,103179,1802,51563,0,-2,63,1440,13794,-19774,0,0,0,0,0,0,1,0
9474,1512757438,3286016,103140,1891,55610,0,1,62,9330,10068,-15656,1,0,0,0,0,0,1,0
12678,1512757438,3786752,103179,1805,51582,0,-2,63,1446,13750,-19758,0,0,0,0,0,0,1,0
12678,1512757439,1210880,103184,1805,51590,0,-2,63,1494,13748,-19788,1,0,0,0,0,0,1,0
12678,1512757440,3900416,103173,1797,51620,0,-2,63,1452,13568,-19784,0,0,0,0,0,0,1,0
9474,1512757441,3286016,103135,1892,55652,-1,1,63,9298,10090,-15744,0,0,0,0,0,0,0,0
12678,1512757441,3938304,103189,1798,51635,0,-2,63,1398,13824,-19814,1,0,0,0,0,0,0,0
9474,1512757441,3264512,103146,1897,55738,-1,1,62,9254,10044,-15770,1,0,0,0,0,0,0,0
12678,1512757442,3938304,103184,1805,51616,0,-2,63,1408,13842,-19958,1,0,0,0,0,0,0,0
9474,1512757443,3265536,103146,1897,55779,-1,1,63,9230,10030,-16010,0,0,0,0,0,0,0,0
9474,1512757443,3268608,103152,1897,55792,-1,1,63,9260,10034,-15831,0,0,0,0,0,0,0,0
12678,1512757444,3947520,103187,1805,51624,0,-2,63,1484,13822,-20030,0,0,0,0,0,0,0,0
9474,1512757444,3269632,103141,1896,55808,-1,1,62,9222,10082,-15859,0,0,0,0,0,0,0,0
12678,1512757445,3943423,103184,1804,51772,0,-2,63,1464,13764,-19826,1,0,0,0,0,0,0,0
9474,1512757445,3269632,103136,1898,55837,-1,2,63,9250,9996,-15818,0,0,0,0,0,0,0,0
12678,1512757446,3944448,103184,1800,51866,0,-2,63,1542,13806,-19839,0,0,0,0,0,0,0,0
9474,1512757447,3269632,103143,1895,55866,0,1,63,9186,10142,-15799,0,0,0,0,0,0,0,1
12678,1512757447,3944448,103187,1801,51938,0,-2,63,1490,13772,-19778,0,0,0,0,0,0,0,1
9474,1512757448,3266560,103141,1893,55903,-1,1,62,9204,10002,-15752,1,0,0,0,0,0,0,1
12678,1512757448,3909632,103173,1803,52003,0,-2,63,1390,13766,-19889,1,0,0,0,0,0,0,1
9474,1512757448,3270656,103138,1893,55920,0,1,62,9224,9950,-15688,0,0,0,0,0,0,0,1
12678,1512757449,1356800,103177,1791,52078,0,-2,63,1422,13720,-19745,1,0,0,0,0,0,0,1
9474,1512757450,3275776,103146,1895,55915,-1,1,62,9178,9962,-15718,1,0,0,0,0,0,0,1
12678,1512757450,1338880,103169,1788,52090,0,-2,62,1464,13694,-19843,0,0,0,0,0,0,0,1
9474,1512757450,3277823,103136,1896,55920,0,1,63,9116,9936,-15735,0,0,0,0,0,0,0,1
12678,1512757451,1339392,103177,1787,52078,0,-2,63,1426,13730,-19796,1,0,0,0,0,0,0,1
9474,1512757452,3272704,103141,1896,55928,-1,2,63,9168,9948,-15728,1,0,0,0,0,0,0,1
12678,1512757452,1281024,103179,1784,52109,0,-2,63,1460,13712,-19818,1,0,0,0,0,0,0,1
9474,1512757452,3316736,103136,1896,55928,-1,1,63,9226,9914,-15848,1,0,0,0,0,0,0,1
12678,1512757453,1138688,103184,1778,52135,0,-2,63,1398,13736,-19812,1,0,0,0,0,0,0,1
9474,1512757453,3259392,103141,1896,56348,-1,1,62,9270,10020,-15811,1,0,0,0,0,0,0,1
12678,1512757454,3944448,103193,1787,52177,0,-2,63,1474,13770,-19696,0,0,0,0,0,0,0,0
9474,1512757454,3276800,103141,1896,56348,-1,1,63,9328,10020,-15807,1,0,0,0,0,0,0,0
12678,1512757455,3951616,103188,1794,52112,0,-2,63,1448,13812,-19717,1,0,0,0,0,0,0,0
9474,1512757455,3276800,103138,1896,55948,-1,1,62,9244,10058,-15761,0,0,0,0,0,0,0,0
12678,1512757456,3951616,103192,1798,52188,0,-2,63,1516,13764,-19786,0,0,0,0,0,0,0,0
9474,1512757456,3280896,103146,1895,56113,-1,2,63,9224,10076,-15915,0,0,0,0,0,0,0,0
12678,1512757457,3963904,103189,1800,52181,0,-2,63,1458,13720,-19861,1,0,0,0,0,0,0,0
9474,1512757457,3280896,103141,1895,55961,-1,2,63,9288,10064,-15870,0,0,0,0,0,0,0,0
12678,1512757458,3959807,103189,1800,52181,0,-2,63,1448,13704,-19774,1,0,0,0,0,0,0,0
9474,1512757458,3281920,103146,1896,55965,-1,1,63,9278,10074,-15818,0,0,0,0,0,0,0,0
12678,1512757459,3962880,103184,1800,52196,0,-2,63,1434,13768,-19688,0,0,0,0,0,0,0,0
9474,1512757459,3286016,103141,1896,55965,-1,1,63,9224,10042,-15845,0,0,0,0,0,0,0,0
12678,1512757460,3963904,103187,1802,52230,0,-2,63,1508,13884,-19735,0,0,0,0,0,0,0,0
9474,1512757460,3276800,103138,1896,55957,-1,1,62,9266,10054,-15767,0,0,0,0,0,0,0,0
12678,1512757461,3957760,103184,1803,52241,0,-2,63,1468,13750,-19790,0,0,0,0,0,1,0,0
9474,1512757461,3282944,103149,1897,55882,-1,1,63,9180,10062,-15676,0,0,0,0,0,1,0,0
9474,1512757463,3284992,103144,1897,55573,-1,1,63,9182,10028,-15802,0,0,0,0,0,1,0,0
9474,1512757464,3284992,103143,1896,55520,-1,1,63,9198,9856,-15665,1,0,0,0,0,1,0,0
12678,1512757465,3873792,103179,1803,52260,0,-2,63,1502,13792,-19671,1,0,0,0,0,1,0,0
9474,1512757465,3302400,103146,1897,55516,-1,1,62,9310,10022,-15738,1,0,0,0,0,1,0,0
12678,1512757466,3628032,103189,1795,52294,0,-2,64,1468,13738,-19829,0,0,0,0,0,1,0,0
9474,1512757466,3273728,103141,1897,55478,-1,1,62,9310,10022,-15738,1,0,0,0,0,1,0,0
12678,1512757467,3981312,103181,1803,52283,0,-2,63,1526,13738,-19874,1,0,0,0,0,0,0,0
9474,1512757467,3301376,103136,1896,55433,-1,1,63,9228,10046,-15860,1,0,0,0,0,0,0,0
12678,1512757468,3981312,103182,1805,52249,0,-2,63,1470,13778,-19762,0,0,0,0,0,0,0,0
9474,1512757468,3301376,103152,1897,55425,-1,1,62,9234,10070,-15926,0,0,0,0,0,0,0,0
12678,1512757469,3983360,103184,1804,52219,0,-2,63,1456,13778,-19710,1,0,0,0,0,0,0,0
9474,1512757469,3305472,103138,1896,55437,-1,1,63,9224,10036,-15790,0,0,0,0,0,0,0,0
12678,1512757470,3988480,103184,1805,52120,0,-2,63,1456,13778,-19710,1,0,0,0,0,0,0,0
9474,1512757470,3307520,103146,1896,55454,-1,2,62,9256,10086,-15799,0,0,0,0,0,0,0,0
12678,1512757471,3994623,103187,1807,52029,0,-3,64,1462,13792,-19827,0,0,0,0,0,0,0,0
9474,1512757471,3307520,103146,1897,55474,-1,1,62,9256,10032,-15782,0,0,0,0,0,0,0,0
12678,1512757472,3990528,103187,1808,51946,0,-2,63,1494,13806,-19768,0,1,0,0,0,0,0,0
9474,1512757472,3301376,103146,1898,55487,-1,2,63,9266,9984,-15818,0,1,0,0,0,0,0,0
12678,1512757473,3980288,103190,1807,51976,0,-2,63,1450,13720,-19951,1,1,0,0,0,0,0,0
9474,1512757474,3301376,103138,1898,55503,-1,1,62,9142,9928,-15817,1,1,0,0,0,0,0,0
9474,1512757474,3305472,103141,1898,55532,-1,1,63,9172,9904,-15621,0,1,0,0,0,0,0,0
12678,1512757475,3980288,103185,1808,52003,0,-2,63,1460,13736,-19725,1,1,0,0,0,0,0,0
12678,1512757476,3860480,103186,1818,51987,0,-2,63,1432,13738,-19826,0,1,0,0,0,0,0,0
9474,1512757476,3295232,103139,1900,55549,-1,2,63,9202,9934,-15740,1,1,0,0,0,0,0,0
12678,1512757477,3869696,103183,1820,51999,0,-2,63,1454,13724,-19790,0,1,0,0,0,0,0,0
9474,1512757477,3289088,103141,1900,55524,-1,1,63,9158,9986,-15742,0,1,0,0,0,0,0,0
12678,1512757478,3877888,103181,1820,51984,0,-2,63,1440,13744,-19685,0,1,0,0,0,0,0,0
9474,1512757478,3289088,103149,1899,55569,-1,2,63,9224,9976,-15684,0,1,0,0,0,0,0,0
12678,1512757479,3885055,103184,1822,51987,0,-2,63,1448,13740,-19732,0,1,0,0,0,0,0,0
9474,1512757479,3292160,103141,1898,55623,-1,1,62,9248,9940,-15655,0,1,0,0,0,0,0,0
12678,1512757480,3889152,103181,1823,51980,0,-2,63,1452,13706,-19708,0,1,0,0,0,0,0,0
9474,1512757480,3289088,103144,1900,55656,-1,1,62,9248,9940,-15655,0,1,0,0,0,0,0,0
12678,1512757481,3878912,103184,1825,51972,0,-2,63,1516,13818,-19806,0,1,0,0,0,0,0,0
9474,1512757481,3283968,103149,1902,55676,-1,1,63,9244,9922,-15741,1,1,0,0,0,0,0,0
9474,1512757483,3269632,103144,1901,55734,-1,2,63,9278,9834,-15581,0,0,0,0,0,0,0,0
12678,1512757483,1311744,103184,1829,51969,0,-2,63,1468,13714,-19828,1,0,0,0,0,0,0,0
12678,1512757484,3921920,103187,1827,51923,0,-2,63,1492,13844,-19757,1,0,0,0,0,0,0,0
9474,1512757484,3286016,103141,1901,55788,-1,1,63,9282,9996,-15914,1,0,0,0,0,0,0,0
12678,1512757485,3978239,103187,1830,51912,0,-2,63,1448,13776,-19732,1,0,0,0,0,0,0,0
9474,1512757485,3287039,103138,1890,55829,-1,1,63,9242,10040,-15753,1,0,0,0,0,0,0,0
12678,1512757486,3978239,103185,1832,51893,0,-2,63,1496,13840,-19766,0,0,0,0,0,0,0,0
9474,1512757486,3289088,103138,1894,55825,-1,1,63,9200,9998,-15766,0,0,0,0,0,0,0,0
12678,1512757487,3980288,103193,1830,51863,0,-2,63,1484,13782,-19730,1,0,0,0,0,0,0,0
9474,1512757487,3289088,103141,1897,55734,-1,1,63,9244,10046,-15800,0,0,0,0,0,0,0,0
12678,1512757488,3982336,103187,1830,51859,1,-2,63,1488,13752,-19719,1,0,0,0,0,0,0,0
9474,1512757488,3282944,103141,1897,55610,-1,1,63,9268,10018,-15800,0,0,0,0,0,0,0,0
12678,1512757489,3969023,103187,1832,51783,0,-2,63,1500,13812,-19831,0,0,0,0,0,0,0,0
9474,1512757489,3287039,103138,1896,55536,-1,1,63,9254,10024,-15752,0,0,0,0,0,0,0,0
12678,1512757490,3966976,103185,1831,51703,0,-2,63,1484,13790,-19976,0,0,0,0,0,0,0,0
9474,1512757490,3288064,103141,1896,55536,-1,1,62,9256,10056,-15767,1,0,0,0,0,0,0,0
12678,1512757491,3970048,103190,1832,51654,0,-2,63,1492,13774,-19790,1,0,0,0,0,0,0,0
9474,1512757491,3283968,103141,1896,55582,-1,1,63,9240,10086,-15760,0,0,0,0,0,0,0,0
12678,1512757492,3970048,103185,1832,51605,1,-2,63,1488,13724,-19759,0,0,0,0,0,0,0,0
9474,1512757492,3280896,103141,1894,55652,-1,1,63,9244,10040,-15953,0,0,0,0,0,0,0,0
12678,1512757493,3961855,103182,1832,51575,0,-2,63,1464,13722,-19772,0,0,0,1,0,0,0,0
9474,1512757493,3280896,103141,1893,55656,-1,1,63,9264,10174,-15823,0,0,0,1,0,0,0,0
12678,1512757494,3867648,103182,1834,51590,0,-2,63,1538,13736,-19720,0,0,0,1,0,0,0,0
9474,1512757494,3310592,103143,1894,55648,-1,2,63,9220,10050,-15794,1,0,0,1,0,0,0,0
12678,1512757495,3814400,103185,1837,51616,0,-2,63,1456,13706,-19766,1,0,0,1,0,0,0,0
9474,1512757495,3323904,103146,1895,55656,-1,1,63,9290,10050,-15720,1,0,0,1,0,0,0,0
12678,1512757496,3796992,103188,1837,51631,0,-2,63,1456,13706,-19766,0,0,0,1,0,0,0,0
9474,1512757496,3318784,103143,1896,55652,-1,1,62,9272,10058,-15691,0,0,0,1,0,0,0,0
12678,1512757497,3799039,103185,1839,51639,0,-2,63,1504,13740,-19704,0,0,0,1,0,0,0,0
9474,1512757497,3316736,103138,1898,55660,-1,1,62,9272,10058,-15691,0,0,0,1,0,0,0,0
12678,1512757498,3800064,103180,1835,51643,0,-2,63,1512,13754,-19859,0,0,0,1,0,0,0,0
9474,1512757498,3321855,103146,1899,55664,-1,1,63,9260,10076,-15782,0,0,0,1,0,0,0,0
12678,1512757499,3807232,103180,1835,51639,0,-2,63,1464,13742,-19824,0,0,0,1,0,0,0,0
9474,1512757499,3321855,103149,1900,55680,-1,1,63,9228,10086,-15865,0,0,0,1,0,0,0,0
12678,1512757500,3801088,103180,1835,51654,0,-2,63,1548,13734,-19727,0,0,0,1,0,0,0,0
9474,1512757500,3319807,103149,1900,55680,-1,1,63,9220,10112,-15773,0,0,0,1,0,0,0,0
12678,1512757501,3801088,103180,1835,51654,0,-2,64,1572,13718,-19831,1,0,0,1,0,0,0,0
9474,1512757501,3364864,103147,1901,55701,-1,1,63,9202,10078,-15823,0,0,0,1,0,0,0,0
12678,1512757502,2921472,103174,1835,51681,0,-2,64,1498,13710,-19725,1,0,0,0,0,0,0,0
9474,1512757502,3364864,103147,1903,55713,-1,1,62,9156,9942,-15720,1,0,0,0,0,0,0,0
12678,1512757503,1245696,103173,1825,51745,0,-2,63,1486,13602,-19715,0,0,0,0,0,0,0,0
9474,1512757503,3339264,103134,1904,55730,-1,2,62,9232,9930,-15704,1,0,0,0,0,0,0,0
12678,1512757504,3965952,103190,1828,51798,0,-2,63,1450,13742,-19711,1,0,0,0,0,0,0,0
9474,1512757504,3276800,103134,1904,55763,-1,1,63,9214,10006,-15809,1,0,0,0,0,0,0,0
12678,1512757505,3969023,103185,1833,51806,0,-2,63,1502,13714,-19825,1,0,0,0,0,0,0,0
9474,1512757505,3283968,103134,1904,55804,-1,1,63,9238,9988,-15834,0,0,0,0,0,0,0,0
12678,1512757506,3971072,103190,1834,51810,0,-2,63,1424,13874,-20002,0,0,0,0,0,0,0,0
12678,1512757507,3978239,103180,1836,51806,0,-2,63,1460,13770,-19833,1,0,0,0,0,0,0,0
12678,1512757508,3976192,103185,1838,51840,1,-2,63,1508,13750,-19843,0,0,0,0,0,0,0,0
12678,1512757509,3982336,103188,1840,51866,0,-2,63,1394,13908,-19922,0,0,0,0,0,0,0,0
9474,1512757510,3288064,103136,1904,55837,0,1,63,9192,10014,-15871,0,0,0,0,0,0,0,0
9474,1512757510,3291136,103136,1905,55821,-1,1,62,9132,9918,-15716,0,0,0,0,0,0,0,0
12678,1512757511,3982336,103180,1839,51904,0,-2,63,1536,13744,-19897,0,0,0,0,0,0,0,0
12678,1512757512,1335296,103174,1837,51931,0,-2,63,1468,13646,-19836,1,0,0,1,0,0,0,0
12678,1512757513,1318912,103179,1827,51969,0,-2,63,1438,13588,-19899,0,0,0,1,0,0,0,0
9474,1512757513,3295232,103136,1905,55866,-1,1,63,9176,9936,-15694,1,0,0,1,0,0,0,0
12678,1512757514,1319424,103173,1821,51999,0,-2,63,1454,13762,-19929,1,0,0,1,0,0,0,0
9474,1512757514,3298304,103136,1906,55812,-1,2,63,9198,9902,-15655,0,0,0,1,0,0,0,0
12678,1512757515,1319936,103178,1816,52048,0,-2,63,1406,13646,-19847,1,0,0,1,0,0,0,0
9474,1512757515,3305472,103147,1906,55796,0,1,62,9198,9902,-15655,0,0,0,1,0,0,0,0
12678,1512757516,1320448,103175,1812,52112,0,-2,63,1396,13632,-19740,1,0,0,1,0,0,0,0
9474,1512757516,3304448,103142,1906,55779,0,2,63,9262,9992,-15818,0,0,0,1,0,0,0,0
12678,1512757517,1320960,103180,1811,52200,0,-2,63,1364,13698,-19843,0,0,0,1,0,0,0,0
9474,1512757518,3303423,103139,1906,55750,-1,1,63,9256,9918,-15743,0,0,0,1,0,0,0,0
9474,1512757519,3303423,103131,1906,55730,-1,1,62,9230,9944,-15747,0,0,0,1,0,0,0,0
9474,1512757521,3343360,103137,1907,55705,-1,1,63,9238,9886,-15747,1,0,0,0,0,0,0,0
9474,1512757521,3301376,103131,1908,55701,-1,1,63,9256,10034,-15643,1,0,0,0,0,0,0,0
9474,1512757522,3301376,103139,1908,55705,0,1,62,9186,10016,-15774,1,0,0,0,0,0,0,0
9474,1512757523,3311616,103139,1907,55713,-1,2,62,9320,10028,-15856,1,0,0,0,0,0,0,0
12678,1512757525,1321472,103174,1805,52196,0,-2,63,1440,13682,-19875,0,0,0,0,0,0,0,0
12678,1512757526,4011007,103179,1805,52018,0,-2,63,1446,13876,-19936,1,0,0,0,0,0,0,0
12678,1512757528,4007936,103182,1806,52025,0,-2,63,1528,13806,-19912,0,0,0,0,0,0,0,0
12678,1512757528,4004864,103190,1809,52033,0,-2,63,1492,13758,-19829,0,0,0,0,0,0,0,0
9474,1512757529,3310592,103139,1905,55718,-1,1,63,9216,10036,-15781,0,0,0,0,1,0,0,0
9474,1512757530,3301376,103136,1903,55738,-1,1,62,9288,9968,-15788,0,0,0,0,1,0,0,0
12678,1512757530,3974144,103185,1812,52006,0,-2,63,1464,13700,-19816,1,0,0,0,1,0,0,0
12678,1512757531,3890176,103183,1821,51972,0,-2,62,1428,13706,-19842,0,0,0,0,1,0,0,0
9474,1512757531,3303423,103136,1904,55722,-1,1,63,9248,9928,-15797,0,0,0,0,1,0,0,0
12678,1512757533,3896320,103178,1821,51953,0,-2,63,1434,13688,-19812,0,0,0,0,1,0,0,0
12678,1512757533,2595840,103173,1820,52006,0,-2,63,1430,13732,-19903,1,0,0,0,1,0,0,0
12678,1512757541,3796992,103179,1809,52029,0,-2,63,1442,13760,-19891,0,0,0,0,0,0,0,0
9474,1512757542,3324928,103139,1906,55734,-1,1,63,9252,9998,-15768,0,0,0,0,0,0,0,0
9474,1512757543,3319807,103139,1903,55763,-1,1,63,9216,10028,-15793,0,0,0,0,0,0,1,0
9474,1512757544,3332096,103144,1903,55759,-1,1,62,9252,10060,-15800,1,0,0,0,0,0,1,0
12678,1512757544,4019200,103181,1821,51980,1,-2,63,1412,13762,-19742,0,0,0,0,0,0,1,0
9474,1512757545,3354623,103142,1904,55767,-1,1,63,9164,10038,-15713,1,0,0,0,0,0,1,0
9474,1512757546,3380223,103142,1905,55755,-1,1,62,9220,10120,-15715,0,0,0,0,0,0,1,0
9474,1512757547,3400704,103134,1907,55750,-1,1,62,9146,9978,-15746,1,0,0,0,0,0,0,0
12678,1512757548,3867648,103190,1827,52022,0,-2,63,1432,13730,-19794,0,0,0,0,0,0,0,0
12678,1512757548,3909632,103180,1810,52063,1,-2,63,1464,13756,-19731,0,0,0,0,0,0,0,0
9474,1512757548,3309568,103136,1906,55742,-1,1,63,9252,10086,-15813,1,0,0,0,0,0,0,0
12678,1512757550,4015104,103181,1821,52082,0,-2,63,1482,13870,-19956,1,0,0,0,0,0,0,0
9474,1512757550,3320832,103139,1907,55746,-1,1,63,9232,10060,-15914,0,0,0,0,0,0,0,0
12678,1512757550,4019200,103182,1830,52272,0,-2,63,1472,13744,-19784,0,0,0,0,0,0,0,0
9474,1512757552,3326976,103139,1906,55779,0,1,62,9260,10030,-15775,0,0,0,0,0,0,0,0
12678,1512757553,4026368,103185,1832,51984,0,-2,63,1518,13828,-19863,1,0,0,0,0,0,0,0
9474,1512757553,3330048,103139,1907,55771,-1,1,62,9288,10084,-15732,0,0,0,0,0,0,0,0
12678,1512757554,4022272,103185,1839,51942,0,-2,63,1498,13752,-19779,0,0,0,0,0,0,0,1
9474,1512757554,3324928,103134,1908,55755,-1,1,62,9188,10010,-15728,0,0,0,0,0,0,0,1
12678,1512757554,3938304,103188,1841,51938,0,-2,63,1426,13736,-19720,1,0,0,0,0,0,0,1
9474,1512757555,3326976,103137,1909,55788,-1,1,63,9168,9960,-15691,1,0,0,0,0,0,0,1
12678,1512757555,1329152,103174,1829,51938,0,-2,63,1434,13808,-19991,1,0,0,0,0,0,0,1
9474,1512757556,3339264,103137,1907,55845,-1,1,62,9270,9930,-15622,0,0,0,0,0,0,0,1
9474,1512757557,3367936,103139,1907,55882,-1,1,63,9224,10012,-15702,1,0,0,0,0,0,0,1
12678,1512757559,1235968,103170,1817,51965,0,-2,63,1400,13662,-19824,0,0,0,0,0,0,0,0
12678,1512757559,4019200,103179,1829,51995,0,-2,63,1490,13838,-19812,1,0,0,0,0,0,0,0
12678,1512757561,4035584,103187,1831,52010,0,-2,62,1418,13744,-19945,0,0,0,0,0,0,0,0
12678,1512757561,4028416,103185,1832,52006,0,-2,63,1426,13740,-19888,1,0,0,0,0,0,0,0
9474,1512757563,3332096,103134,1908,55895,-1,1,63,9222,9996,-15609,0,0,0,0,0,0,0,0
12678,1512757564,4032512,103188,1834,51991,0,-2,63,1526,13778,-20053,1,0,0,0,0,0,0,0
9474,1512757564,3331072,103134,1909,55899,-1,1,63,9222,9996,-15609,0,0,0,0,0,0,0,0
9474,1512757566,3326976,103140,1910,55907,-1,1,62,9220,10078,-15737,1,0,0,0,0,1,0,0
12678,1512757567,4036607,103182,1834,52112,0,-2,63,1440,13884,-20024,0,0,0,0,0,1,0,0
12678,1512757567,1325568,103182,1834,52131,0,-2,63,1498,13790,-19828,0,0,0,0,0,1,0,0
12678,1512757568,1325568,103177,1831,52131,0,-2,63,1504,13742,-19888,1,0,0,0,0,1,0,0
9474,1512757569,3324928,103137,1909,55899,-1,1,63,9172,10098,-15794,0,0,0,0,0,1,0,0
12678,1512757570,3871744,103180,1818,52150,0,-2,63,1528,13706,-19789,0,0,0,0,0,0,0,0
9474,1512757570,3295232,103140,1912,55870,-1,1,62,9310,9934,-15748,1,0,0,0,0,0,0,0
