time,bkgd_a,bkgd_b,bkgd_c
1510415580,12.2,100,99490.4544091037
1510419180,13.3,97,99548.7140631312
1510422780,13.9,96,99544.1011039779
1510426380,14.4,90,99528.8571060256
1510429980,16.1,75,99455.4380170537
1510433580,16.7,72,99372.6495608365
1510437180,17.2,60,99318.2753277093
1510440780,16.7,62,99275.0627499156
1510444380,16.1,64,99299.3070311556
1510447980,14.4,78,99284.937742468
1510451580,13.9,77,99319.7049140934
1510455180,12.8,83,99339.5475770056
1510458780,13.3,87,99353.5970226312
1510462380,13.3,84,99382.8645787062
1510465980,12.2,86,99422.1699517193
1510469580,12.2,90,99412.4150292358
1510473180,11.1,89,99402.8696672324
1510476780,11.1,89,99412.6236530696
1510480380,10,93,99403.0041095497
1510482600,10,96,99407.8806305519
1510483980,10,100,99412.7571515542
1510486200,10.6,96,99410.1177938031
1510487580,9.4,97,99407.4784360519
1510491180,9.4,97,99436.7360084358
1510494780,10.6,92,99476.5351678159
1510496580,10.6,96,99478.0329270725
1510498260,10,94,99479.530686329
1510498380,10,96,99481.0284455855
1510501980,11.1,100,99549.1794547908
1510505580,12.2,90,99597.7585564221
1510509180,13.9,81,99573.3701722237
1510512780,15,75,99572.9893477845
1510516380,16.1,64,99513.9871367655
1510519980,16.1,67,99484.7125769096
1510523580,16.7,62,99470.2363717575
1510527180,17.2,60,99464.661701878
1510530780,16.7,70,99470.2363717575
1510534380,15,72,99465.6593249696
1510537980,14.4,72,99499.5867823986
1510541580,14.4,72,99528.8571060256
1510545180,11.7,80,99515.384727698
1510548780,12.2,80,99568.4937889716
1510552380,11.1,86,99607.7033698142
1510555980,10,86,99607.8179916436
1510559580,11.7,86,99632.4386991479
1510563180,12.2,83,99607.5134789056
1510566780,11.7,86,99583.6662110438
1510570380,12.2,86,99597.7585564221
1510573980,12.8,83,99632.2104884571
1510577580,12.2,86,99666.0430138065
1510579980,12.8,83,99683.2707574678
1510581180,12.8,83,99700.4985011291
1510582380,12.2,86,99688.1482187095
1510584780,12.2,86,99675.79793629
1510587360,13.3,84,99704.9795600871
1510588020,13,88,99734.1611838842
1510588380,13.3,84,99763.3428076813
1510591980,15,81,99865.707591825
1510595580,15.6,78,99861.0489525195
1510597080,15.6,80,99860.8938401601
1510599060,17,77,99860.7387278008
1510599180,16.7,78,99860.5836154414
1510602780,18.3,73,99795.8962730379
1510606380,18.3,70,99717.8163541935
1510609980,17.8,73,99703.8937414949
1510613580,16.1,87,99718.9090557566
1510617180,16.1,87,99709.150869138
1510620120,16.1,87,99707.0377267736
1510620780,15.6,90,99704.9245844092
1510622640,16.1,90,99707.2578897063
1510624380,15,96,99709.5911950034
1510627980,15.6,93,99753.7134494437
1510631580,15,96,99777.8921186129
1510635180,15,93,99826.6784926196
1510638780,15.6,93,99861.0489525195
1510639500,15.6,93,99869.1066821555
1510640700,15,96,99877.1644117916
1510642380,15,96,99885.2221414277
1510643940,15,96,99880.2628326205
1510645860,14,100,99875.3035238133
1510645980,14.4,100,99870.3442150061
1510649580,14.4,93,99870.3442150061
1510652700,13.9,93,99882.8370689668
1510653180,13.9,93,99895.3299229275
1510655280,13.3,93,99900.3462310363
1510656780,12.8,96,99905.3625391451
1510660380,11.7,100,99895.8101349103
1510663980,11.1,97,99900.3229449312
1510667580,11.1,97,99890.568959094
1510671180,10.6,96,99915.4452651345
1510674780,11.7,100,99934.8281253936
1510678260,13,94,99939.6061930328
1510678380,12.8,96,99944.384260672
1510681980,13.3,93,99929.1922921064
1510685580,14.4,81,99909.3713131753
1510689180,16.1,64,99826.2491085615
1510692780,16.7,53,99733.7207612442
1510696380,17.2,48,99708.6389921593
1510699980,17.2,48,99611.0480760468
1510703580,16.1,58,99562.7780698586
1510707180,15,64,99533.9602485791
1510710780,14.4,65,99538.6138805679
1510714380,13.9,69,99563.6138161417
1510717980,12.8,74,99554.1670454034
1510721580,12.8,72,99544.4116150216
1510725180,11.7,77,99534.8937229396
1510728780,11.1,80,99490.6555397674
1510732380,11.7,74,99466.6122395938
1510735980,11.7,77,99447.1032443521
1510739580,11.1,80,99441.8856105813
1510743180,11.7,77,99447.1032443521
1510746780,11.7,83,99330.0492729022
1510750380,12.2,80,99324.6207268844
1510753980,11.7,77,99271.5222871772
1510757580,11.7,80,99261.7677895564
1510761180,11.7,83,99291.0312824189
1510764780,12.2,86,99207.5616570825
1510768380,12.8,77,99193.2161212799
1510771980,13.3,72,99158.4799821311
1510775580,13.9,72,99056.2832998812
1510779180,14.4,70,99011.7480552835
1510782780,14.4,70,98923.9370844028
1510786380,15,67,98870.4655620872
1510789980,15.6,67,98865.7561058166
1510793460,18,56,98845.6437159064
1510793580,17.8,58,98825.5313259963
1510797180,17.8,65,98854.8100731795
1510800780,17.2,70,98762.0071058679
1510804260,17,72,98762.0071058679
1510804380,17.2,75,98762.0071058679
1510807980,16.1,81,98743.0903938939
1510811580,15.6,93,98738.905056727
1510815180,15.6,93,98660.8428726719
1510818660,15,94,98668.0814693661
1510818780,15,96,98675.3200660602
1510820160,15,96,98650.9268790569
1510822380,15,100,98626.5336920535
1510825980,15,96,98548.4754936427
1510826520,15,100,98565.26885978
1510828200,15,100,98582.0622259173
1510828620,15,100,98598.8555920546
1510828980,15,100,98615.6489581919
1510829100,15,100,98632.4423243292
1510829460,14,100,98649.2356904665
1510829580,13.9,100,98666.0290566038
1510829700,13.9,100,98643.9685886799
1510833180,13.3,100,98621.908120756
1510836120,13.3,100,98614.8992095665
1510836780,12.8,100,98607.890298377
1510840260,13,100,98629.7106869503
1510840380,12.2,100,98651.5310755237
1510842540,12.2,100,98658.0343571793
1510843020,12.2,100,98664.537638835
1510843980,12.2,100,98671.0409204906
1510845600,12.2,100,98690.5507654576
1510847460,12,100,98710.0606104246
1510847580,12.2,100,98729.5704553916
1510848840,12.2,100,98737.3743933784
1510849800,12.2,100,98745.1783313652
1510850520,12.2,100,98752.9822693519
1510851060,12,100,98760.7862073387
1510851180,12.2,100,98768.5901453255
1510854660,13,100,98776.0390952867
1510854780,12.8,100,98783.4880452478
1510855200,12.8,100,98789.9916655023
1510857780,12.8,100,98796.4952857568
1510858380,12.8,100,98802.9989060113
1510858740,12.8,100,98778.610330057
1510861980,12.8,100,98754.2217541027
1510863060,12.8,100,98749.3440389119
1510864200,12.8,100,98744.466323721
1510865460,13,100,98739.5886085301
1510865580,12.8,100,98734.7108933393
1510867080,12.8,100,98732.8814265699
1510868100,12.8,100,98731.0519598004
1510869180,13.3,100,98729.222493031
1510872780,13.3,100,98690.199084931
1510875120,13.3,100,98729.222493031
1510876380,13.3,100,98768.245901131
1510878120,12.8,100,98758.6057267124
1510879860,12,100,98748.9655522937
1510879980,12.2,100,98739.325377875
1510883580,12.8,100,98793.2434756296
1510887180,12.8,100,98812.754336393
1510890780,12.8,100,98842.0206275382
1510894260,13,100,98868.5463024971
1510894380,13.3,100,98895.0719774561
1510897380,13.9,93,98902.5049680541
1510897980,13.9,93,98909.9379586521
1510900380,11.7,100,98922.1808930985
1510901580,12.2,97,98934.4238275448
1510905180,11.1,97,99012.710233743
1510906140,11.1,97,99049.4485330623
1510908780,11.7,96,99086.1868323815
1510912380,11.7,96,99144.7138181064
1510915980,11.7,93,99203.2408038314
1510919580,11.1,93,99246.8058938366
1510922580,9.4,97,99273.5032822406
1510923180,9.4,97,99300.2006706447
1510924380,9.4,97,99344.0960866995
1510926780,8.3,100,99387.9915027544
1510930380,7.8,100,99461.5509497124
1510933980,10,100,99568.8058236257
1510937580,12.2,90,99656.288091323
1510941180,13.3,84,99734.0752516063
1510944780,14.4,67,99782.5332441254
1510948380,15.6,60,99773.2289954574
1510951980,16.7,52,99723.9620801521
1510955580,16.7,50,99694.6860368758
1510959180,16.7,46,99684.9273557837
1510962780,15.6,51,99646.3779463679
1510966380,13.3,57,99597.4933232563
1510969980,12.2,59,99656.288091323
1510973580,11.1,57,99705.2432281865
1510977180,10.6,61,99739.8812262071
1510980780,8.9,68,99724.8815656657
1510984380,8.3,74,99748.7995566792
1510987980,9.4,71,99768.3218287856
1510991580,6.1,82,99729.0320823814
1510995180,5.6,85,99704.998125124
1510998780,6.1,82,99738.7817189131
1511002380,4.4,89,99723.2934407586
1511005980,5,89,99719.0325759356
1511009580,4.4,89,99723.2934407586
1511013180,3.9,89,99718.702353691
1511016780,3.9,89,99777.1883961272
1511020380,6.7,85,99861.2058099414
1511023980,10.6,71,99905.6917074163
1511027580,11.7,66,99886.0556372894
1511031180,12.8,62,99915.1179695268
1511034780,13.3,62,99812.1220678064
1511038380,13.9,53,99719.7155134527
1511041980,15.6,53,99685.4090383954
1511045580,15.6,55,99617.1046273472
1511049180,14.4,51,99597.1545278217
1511052780,13.3,55,99568.2257671813
1511056380,12.8,64,99573.6779061668
1511059980,12.2,69,99607.5134789056
1511063580,10.6,77,99622.8385335888
1511067180,10,71,99637.077117657
1511070780,9.4,71,99612.2814427386
1511074380,8.9,73,99646.8648384483
1511077980,8.3,76,99670.7870044792
1511081580,7.2,80,99621.9468320494
1511085180,7.2,82,99612.1962255278
1511088780,6.7,89,99607.7014796291
1511092380,5.6,92,99607.5061938391
1511095980,6.1,89,99553.5386248115
1511099580,5,93,99543.5567145252
1511103180,5,96,99533.8080555579
1511106780,6.7,96,99646.702145831
1511110380,10,86,99627.3240756525
1511113980,11.1,77,99597.949383977
1511117580,11.7,77,99593.4207086646
1511121180,12.8,74,99515.1453238765
1511124780,13.9,72,99417.2684749127
1511128380,14.4,67,99392.2622624333
1511131980,15,67,99329.0574777508
1511135580,15,67,99348.5720273534
1511139180,13.9,69,99368.4866945031
1511142780,13.9,67,99387.9994066669
1511146380,13.3,80,99392.6204307312
1511149980,12.8,83,99417.5910200593
1511153580,11.7,89,99408.0852538688
1511157180,12.8,83,99407.8355896776
1511160780,12.8,80,99388.3247289142
1511164380,12.8,83,99359.0584377691
1511167980,13.3,80,99363.3528746562
1511171580,12.8,83,99398.0801592959
1511175180,12.8,83,99349.3030073873
1511178780,13.3,80,99324.3294665562
1511182380,12.8,86,99271.2595643336
1511185980,12.2,86,99275.846114467
1511189580,13.3,77,99353.5970226312
1511193180,13.3,80,99382.8645787062
1511196780,14.4,72,99411.7758115179
1511200380,14.4,81,99460.5596842294
1511203980,15.6,67,99480.4958052507
1511207580,16.7,62,99450.7190095733
1511211180,16.1,72,99435.9216438164
1511214780,17.8,60,99430.6254344509
1511218380,18.3,61,99425.0166585269
1511221980,17.8,68,99459.9041816342
1511225580,15.6,80,99412.1913942025
1511229180,16.1,81,99435.9216438164
1511232780,15.6,80,99421.9491672094
1511236380,15,81,99455.9020501683
1511239980,15,83,99504.688424175
1511243580,14.4,90,99538.6138805679
1511247180,13.9,89,99563.6138161417
1511250780,13.3,93,99577.9816192063
1511254380,13.3,93,99587.7374712313
1511257980,13.9,83,99573.3701722237
1511261580,13.9,83,99563.6138161417
1511265180,12.8,86,99534.6561846399
1511268780,12.8,86,99544.4116150216
1511272380,12.2,90,99588.0036339386
1511275980,12.2,90,99666.0430138065
1511279580,12.2,90,99666.0430138065
1511283180,15,78,99719.3484698048
1511286780,16.1,72,99728.6672423753
1511290380,15.6,83,99714.6823574161
1511293980,16.1,81,99611.5690029517
1511297580,16.7,80,99509.2710961259
1511301180,17.2,72,99464.661701878
1511304780,17.8,70,99411.106269662
1511308380,17.8,75,99391.5871048732
1511311980,16.7,80,99401.9256041128
1511315580,15.6,90,99451.22248623
1511319180,15.6,86,99519.5268972783
1511322780,14.4,97,99567.8842041948
1511326380,13.3,97,99577.9816192063
1511329980,14.4,93,99606.911302364
1511333580,14.4,97,99636.1816259909
1511337180,12.8,96,99583.4333365485
1511340780,13.3,97,99577.9816192063
1511344380,11.7,96,99534.8937229396
1511347980,12.2,97,99519.7191765542
1511351580,11.1,100,99510.1635114419
1511355180,10,100,99471.275403581
1511358780,12.2,97,99519.7191765542
1511362260,10,94,99542.0181819169
1511362380,10.6,96,99564.3171872796
1511363580,10.6,96,99576.1604106091
1511365980,12.2,100,99588.0036339386
1511369580,14.4,93,99636.1816259909
1511373180,15.6,90,99665.8934923816
1511376780,16.7,84,99606.8579070469
1511380380,17.2,81,99532.9753431568
1511383980,18.9,68,99488.5419549427
1511387580,18.3,73,99434.7766483824
1511391180,17.8,81,99401.3466872676
1511394780,17.2,84,99406.1071522105
1511398380,17.2,84,99435.3844270443
1511401980,17.2,87,99396.3480605993
1511405580,16.1,90,99465.1962036723
1511409180,16.1,90,99484.7125769096
1511412780,15,93,99524.2029737777
1511416380,15.6,93,99578.0735353196
1511419980,15.6,93,99578.0735353196
1511423580,14.4,97,99567.8842041948
1511427180,14.4,97,99538.6138805679
1511430780,14.4,100,99509.343556941
1511434380,13.9,100,99524.588391814
1511437980,14.4,100,99480.0732333141
1511441580,12.8,100,99485.8790327314
1511445180,12.8,100,99485.8790327314
1511448780,13.3,100,99558.4699151563
1511451420,12.2,100,99582.8595452188
1511452380,13.3,100,99607.2491752813
1511455980,14.4,100,99616.6680769063
1511459580,15.6,93,99626.8624003541
1511463180,16.1,87,99660.3599360449
1511466780,16.7,84,99548.3058204943
1511470380,16.7,86,99509.2710961259
1511473980,16.7,86,99450.7190095733
1511477580,17.8,81,99430.6254344509
1511481180,17.2,81,99435.3844270443
1511484780,17.2,81,99396.3480605993
1511488380,16.1,90,99435.9216438164
1511491980,16.1,90,99416.4052705792
1511495580,15,96,99455.9020501683
1511499180,15,93,99475.416599771
1511502780,15,93,99494.9311493737
1511506380,14.4,100,99499.5867823986
1511509980,14.4,100,99519.1003314832
1511513580,13.3,100,99470.6672469312
1511514240,13.3,100,99463.6399942587
1511517180,12.8,100,99456.6127415862
1511520780,13.3,100,99441.3996908562
1511524380,12.8,100,99398.0801592959
1511527980,12.2,100,99412.4150292358
1511531580,11.7,100,99388.5762586272
1511532780,12.2,100,99397.0266036971
1511533740,12.2,100,99405.476948767
1511535060,11,100,99413.9272938369
1511535180,11.1,100,99422.3776389068
1511536620,11.1,100,99432.0633323278
1511537460,11.1,100,99441.7490257488
1511538780,12.2,100,99451.4347191698
1511542380,13.9,100,99485.5629674863
1511544900,13.9,100,99473.0613258579
1511545980,14.4,100,99460.5596842294
1511549580,16.1,93,99455.4380170537
1511553180,17.2,87,99367.0707857655
1511556780,17.8,81,99303.7508633233
1511560380,17.8,81,99225.6742041679
1511563980,18.3,78,99239.5768512714
1511567580,17.8,81,99186.6358745902
1511571180,16.7,86,99148.1998957183
1511574780,16.1,90,99143.1760452576
1511578380,15.6,93,99178.0048420371
1511581980,15.6,96,99217.0359340647
1511585580,15.6,93,99217.0359340647
1511589180,15,96,99231.4847297373
1511592780,15,93,99211.9701801345
1511596380,15,90,99153.4265313264
1511599980,15,83,99075.3683329156
1511603580,14.4,87,99099.5590261642
1511607180,13.9,89,99027.0142316354
1511610780,13.3,84,99002.3863497311
1511614380,13.9,83,98958.7197390618
1511617980,14.4,78,98962.964182572
1511621580,12.2,86,98983.1984399623
1511625180,13.9,87,99036.7705877173
1511628780,16.7,72,99099.4064902578
1511632380,16.7,80,99118.923852442
1511635980,16.1,87,99084.6269255458
1511639580,17.2,78,98966.9480297042
1511643180,17.2,78,98986.4662129267
1511646780,18.3,70,99005.3370947381
1511650380,20,63,98980.2406151184
1511653980,18.9,70,98941.9552435254
1511657580,16.1,83,98957.7704995037
1511661180,17.2,75,99005.9843961492
1511664780,16.1,78,99006.5614325968
1511668380,16.1,81,99016.3196192155
1511671980,15.6,83,99002.3649279131
1511675580,15.6,86,99070.6693389613
1511679180,15,90,99114.397432121
1511682780,15,90,99065.6110581143
1511686380,15.6,86,99109.7004309889
1511689980,13.9,87,99046.5269437992
1511693580,15,83,99016.8246841075
1511697180,16.7,80,99031.0957226131
1511700780,16.7,86,99060.3717658894
1511704380,17.2,81,99074.298037428
1511707980,17.2,78,99074.298037428
1511711580,16.1,83,99065.1105523086
1511715180,17.2,81,99093.8162206505
1511718660,17,83,99125.8873987304
1511718780,16.7,86,99157.9585768104
1511719860,16.7,90,99154.2629439222
1511720700,16.1,93,99150.567311034
1511722260,16,100,99146.8716781458
1511722380,16.1,97,99143.1760452576
1511722680,16.1,97,99125.6113093441
1511723640,16.1,97,99108.0465734305
1511724720,16.1,100,99090.481837517
1511725860,16,100,99072.9171016035
1511725980,16.1,97,99055.3523656899
1511727540,16.1,97,99043.1546324166
1511728740,16.1,97,99030.9568991434
1511729460,16,100,99018.7591658701
1511729580,16.1,97,99006.5614325968
1511730480,16.1,97,98987.0450593595
1511733180,16.1,100,98967.5286861223
1511736780,16.1,100,98928.4959396478
1511740380,15.6,96,98924.302743858
1511742240,15.6,100,98909.6660843476
1511743980,15.6,100,98895.0294248373
1511747580,15.6,96,98914.5449708511
1511751180,15.6,90,98924.302743858
1511754780,15.6,80,98924.302743858
1511758380,15,78,98938.7664856967
1511761980,15,81,98938.7664856967
1511765580,14.4,81,98894.6667607759
1511769180,14.4,78,98836.1261135221
1511770380,11.1,89,98853.4486825249
1511770920,11.1,93,98870.7712515278
1511772240,11.1,93,98888.0938205307
1511772780,11.1,93,98905.4163895335
1511776380,11.1,93,98905.4163895335
1511779980,11.7,89,98949.6238656899
1511783460,11,87,98971.4130638792
1511783580,11.1,86,98993.2022620686
1511787180,10,89,99051.8945973888
1511790780,9.4,93,99173.4178569815
1511794380,7.8,93,99237.2749034532
1511797980,9.4,97,99348.9632912843
1511801580,11.7,89,99466.6122395938
1511805180,12.8,74,99573.6779061668
1511808780,13.9,64,99612.3955965514
1511812380,13.9,62,99622.1519526334
1511815980,14.4,60,99606.911302364
1511819580,14.4,62,99548.3706551102
1511823180,14.4,60,99558.1274296524
1511826780,13.9,62,99573.3701722237
1511830380,12.8,66,99573.6779061668
1511833980,12.2,69,99548.9839440046
1511837580,11.1,74,99568.6874264653
1511841180,9.4,80,99553.766297971
1511844780,10,80,99559.0527816212
1511848380,8.9,89,99568.8481112309
1511851980,8.9,89,99588.3522930352
1511855580,7.2,97,99563.4431929193
1511859180,6.7,96,99519.9499806748
1511862780,7.8,93,99539.5600092808
1511866380,6.7,100,99510.1998141243
1511869980,6.1,97,99456.0422594948
1511873580,6.7,96,99461.448981372
1511877180,5,100,99436.3214658855
1511880780,6.1,97,99514.5400786848
1511884380,6.7,96,99558.9506468767
1511887980,10.6,86,99652.0992067434
1511891580,12.2,83,99646.5331688395
1511895180,12.2,83,99675.79793629
1511898780,13.3,80,99597.4933232563
1511902380,15,72,99543.7175233805
1511905980,15,75,99494.9311493737
1511909580,15,72,99465.6593249696
1511913180,14.4,75,99480.0732333141
1511916780,13.9,81,99475.8066114044
1511920380,12.8,83,99485.8790327314
1511923980,12.2,83,99490.4544091037
1511927580,10.6,86,99505.7958409705
1511931180,10,89,99539.5466976123
1511934780,10,89,99559.0527816212
1511938380,8.3,97,99534.2650381293
1511941980,9.4,90,99524.5087255872
1511945580,8.9,89,99559.0960203287
1511949180,7.8,93,99559.0622741729
1511952780,7.2,97,99543.941979876
1511956380,7.2,93,99514.6901603109
1511959980,6.7,100,99539.4503137758
1511963580,7.2,97,99553.6925863976
1511967180,6.1,97,99563.2882613431
1511970780,7.8,96,99627.3202012952
1511974380,12.2,80,99705.0627037405
1511977980,13.3,72,99724.3193995813
1511981580,13.9,67,99719.7155134527
1511985180,14.4,67,99636.1816259909
1511988780,15,67,99572.9893477845
1511992380,15.6,60,99539.0424432921
1511995980,15.6,64,99500.0113512645
1511999580,15.6,64,99500.0113512645
1512003180,13.9,74,99495.3193235682
1512006780,13.3,77,99499.9348030062
1512010380,12.8,80,99505.3898934948
1512013980,11.1,86,99568.6874264653
1512017580,10,80,99588.3119076346
1512021180,8.9,80,99607.8564748396
1512024780,8.3,80,99592.7744522793
1512028380,7.2,80,99592.6950124844
1512031980,8.9,89,99578.6002021331
1512035580,10.6,92,99603.3314181524
1512039180,8.9,93,99588.3522930352
1512042780,9.4,90,99553.766297971
1512046380,9.4,77,99592.7763944827
1512049980,8.3,76,99592.7744522793
1512053580,6.7,82,99607.7014796291
1512057180,6.1,93,99631.5357170648
1512060780,11.1,80,99685.7352565121
1512064380,13.9,53,99709.9591573708
1512067980,13.9,67,99719.7155134527
1512071580,13.9,67,99602.6392404695
1512075180,14.4,67,99509.343556941
1512078780,16.1,60,99474.9543902909
1512082380,16.7,53,99450.7190095733
1512085980,15.6,55,99441.4647132232
1512089580,13.9,77,99446.5375431586
1512093180,12.8,74,99446.8573112045
1512096780,11.7,80,99437.3487467313
1512100380,10.6,92,99466.7816100978
1512103980,9.4,90,99465.9935808196
1512107580,8.3,86,99426.9977788544
1512111180,7.8,86,99451.7998172664
1512114780,7.8,89,99412.7952874822
1512118380,6.7,89,99412.6981486196
1512121980,6.1,97,99397.5444403048
1512125580,6.7,93,99373.6974824177
1512129180,6.7,96,99363.9473158672
1512132780,6.1,100,99368.2955307099
1512136380,6.1,100,99387.7948037732
1512139980,5.6,100,99402.7731381407
1512142080,6.1,100,99434.3551329216
1512143580,7.2,100,99465.9371277025
1512147180,10.6,96,99525.3029564069
1512150780,11.1,86,99529.6714831164
1512154380,12.2,83,99539.2290215211
1512157980,12.8,80,99446.8573112045
1512161580,12.8,86,99398.0801592959
1512165180,13.3,84,99324.3294665562
1512168780,13.9,81,99309.9485580115
1512172380,13.9,77,99300.1922019295
1512175980,13.3,77,99265.7943544062
1512179580,11.7,93,99271.5222871772
1512183180,12.2,90,99285.6010369504
1512186780,8.9,96,99256.7812023612
1512190380,8.9,100,99256.7812023612
1512193980,8.9,96,99266.5332932634
1512197580,8.9,96,99266.5332932634
1512201180,7.2,93,99251.4237842254
1512204780,7.2,97,99222.1719646604
1512208380,7.2,97,99222.1719646604
1512211980,6.7,96,99198.1944845092
1512215580,6.7,100,99178.6941514083
1512219180,7.2,97,99183.1695385736
1512222780,6.7,96,99159.1938183073
1512226380,6.7,93,99198.1944845092
1512229980,6.1,97,99202.5517096716
1512233580,9.4,93,99280.6956223888
1512237180,11.7,89,99339.803770523
1512240780,11.7,83,99339.803770523
1512244380,12.8,77,99251.7487035702
1512247980,13.3,75,99207.2592422562
1512251580,13.3,75,99129.2124260561
1512255180,13.3,75,99109.7007220061
1512258780,13.3,75,99119.4565740311
1512262380,12.8,80,99124.9281086079
1512265980,12.2,83,99110.0124322476
1512269580,12.8,83,99134.6835389896
1512273180,11.7,89,99125.2048228648
1512276780,12.8,83,99144.4389693713
1512280380,11.7,83,99183.7318085898
1512283860,12,82,99181.0143491109
1512283980,12.2,86,99178.296889632
1512287580,12.8,89,99163.9498301347
1512289020,12.2,97,99173.7725735589
1512289500,12.2,97,99183.5953169831
1512290700,12.2,97,99193.4180604073
1512291180,11.7,93,99203.2408038314
1512291600,11.7,93,99256.890540746
1512294780,11.7,83,99310.5402776605
1512298380,11.1,80,99393.1156813951
1512301980,10.6,79,99447.2744946614
1512305580,10.6,74,99496.0422832523
1512309180,10,74,99568.8058236257
1512312780,10,74,99646.8301596615
1512316380,9.4,80,99719.5592081459
1512319980,11.1,66,99754.0131573727
1512323580,12.2,57,99851.3865409928
1512327180,12.8,52,99866.3408176182
1512330780,13.3,53,99792.6103637564
1512334380,13.3,57,99734.0752516063
1512337980,13.9,53,99680.690089125
1512341580,14.4,46,99665.4519496178
1512345180,14.4,44,99704.479047787
1512348780,11.7,52,99700.7201824937
1512352380,11.7,54,99739.738172977
1512355980,8.3,65,99709.7932805792
1512359580,9.4,61,99758.5693046576
1512363180,10,54,99773.6197057195
1512366780,9.4,59,99748.8167805297
1512370380,9.4,71,99739.0642564018
1512373980,9.4,63,99719.5592081459
1512377580,10,52,99685.8423276793
1512381180,10,52,99656.5832016659
1512384780,10,50,99666.3362436704
1512388380,8.9,47,99656.6169293505
1512391980,8.9,44,99646.8648384483
1512395580,5.6,57,99578.2586144536
1512399180,3.9,67,99621.2256162974
1512402780,5.6,64,99666.0013526101
1512406380,10,44,99734.6075377016
1512409980,11.7,36,99769.0016658395
1512413580,12.2,41,99734.3274711909
1512417180,15.6,23,99636.620173361
1512420780,17.2,17,99591.5298928243
1512424380,17.2,20,99552.4935263793
1512427980,16.7,21,99558.0645015864
1512431580,16.1,21,99553.01988324
1512435180,15,22,99572.9893477845
1512438780,13.9,24,99622.1519526334
1512442380,13.3,26,99626.7608793313
1512445980,12.2,28,99675.79793629
1512449580,11.7,32,99642.1931967687
1512453180,11.7,32,99749.4926705978
1512456780,11.7,31,99798.265158702
1512460380,11.7,29,99749.4926705978
1512463980,11.1,32,99822.2910582333
1512467580,11.7,29,99827.5286515645
1512471180,10.6,29,99847.1703611072
1512474780,11.7,27,99847.0376468061
1512478380,11.7,26,99856.792144427
1512481980,10,30,99871.1501257642
1512485580,7.8,49,99890.6007773386
1512489180,9.4,59,99895.1046424488
1512492780,12.2,49,99968.4456107947
1512496380,13.3,53,99968.2157002064
1512499980,15.6,32,99958.6266825884
1512503580,18.3,19,99903.256161449
1512507180,18.9,17,99849.6796035578
1512510780,18.9,18,99800.8772186098
1512514380,17.2,29,99767.1935418268
1512517980,16.7,34,99762.9968045205
1512521580,14.4,46,99743.5061459562
1512525180,12.2,69,99783.1020836084
1512528780,11.1,74,99812.5370723961
1512532380,8.3,83,99826.8121088792
1512535980,8.3,80,99865.8183849791
1512539580,8.3,71,99885.3215230291
1512543180,5.6,79,99870.7344083085
1512546780,3.9,82,99855.1697860421
1512550380,5,76,99865.2624604442
1512553980,3.9,76,99884.4128072602
1512557580,6.1,73,99894.7759034197
1512561180,2.8,78,99874.237722707
1512564780,5.6,70,99909.7311808225
1512568380,7.2,68,99963.2180603084
1512571980,7.2,60,100002.220486395
1512575580,7.8,60,100075.872293814
1512579180,10.6,52,100169.037765807
1512582780,13.9,39,100227.046029713
1512586380,15,32,100197.454935071
1512589980,16.1,31,100118.99470712
1512593580,17.2,25,100059.966290164
1512597180,17.8,26,100006.440795722
1512600780,17.8,26,99977.162048539
1512604380,17.2,27,99962.3753740519
1512607980,13.3,34,99919.4364400814
1512611580,12.8,37,99954.1396910537
1512615180,12.8,55,99983.4059821988
1512618780,12.2,40,100017.220223212
1512622380,10.6,46,100003.227284598
1512625980,11.7,39,99993.3551111186
1512629580,10,61,100066.210965854
1512633180,9.4,66,100129.165221519
1512636780,8.3,53,100129.110748654
1512640380,6.7,60,100143.960639905
1512643980,7.8,65,100212.388148058
1512647580,8.9,77,100261.246565285
1512651180,7.2,76,100255.736255959
1512654780,7.2,71,100265.486862481
1512658380,7.2,74,100275.237469002
1512661980,8.9,66,100319.759110699
1512665580,11.7,54,100412.798508814
1512669180,13.9,53,100451.442219598
1512672780,12.8,62,100412.644918994
1512676380,12.2,66,100339.132665167
1512679980,13.9,62,100285.584166205
1512683580,15,62,100285.270408283
1512687180,16.7,35,100299.724264586
1512690780,15,51,100314.542232687
1512694380,12.2,72,100329.377742684
1512697980,12.2,59,100368.397432618
1512701580,11.7,50,100383.535015952
1512705180,12.8,41,100412.644918994
1512708780,9.4,63,100402.235897101
1512712380,7.2,65,100431.247173349
1512715980,7.2,68,100499.501419001
1512719580,6.7,67,100494.966635722
1512723180,7.2,60,100480.000205958
1512726780,6.1,70,100470.004458788
1512730380,5.6,76,100436.187609761
1512733980,3.9,82,100410.787189186
1512737580,5.6,73,100436.187609761
1512741180,3.9,76,100459.525557883
1512744780,3.3,82,100483.194921618
1512748380,4.4,79,100483.646997785
1512751980,8.9,73,100534.305110546
1512755580,10.6,74,100568.933632253
1512759180,11.7,71,100549.361475506
1512762780,13.3,69,100475.520005507
1512766380,16.1,54,100401.982119061
1512769980,16.7,46,100329.000307862
1512773580,14.4,75,100289.885520325
1512777180,16.7,35,100270.44822131
1512780780,12.8,45,100246.802602505
1512784380,12.2,45,100261.093285299
1512787980,13.3,42,100299.914669057
1512791580,10.6,52,100266.573342989
